VBELN,POSNR,BEZEI,BZIRK,CG_NAME,CITY_NAME,CUST_NAME,DISC_PERC,DISCOUNT,DRERZ,EDITION_NAME,FREE_COPY,GJAHR,GROSS_COPY,GROSS_VALUE,KDGRP,MANDT,MATNR,MONAT,NET_VALUE,ORD_DATE,PAID_COPY,PSTYV,PUB_NAME,PVA,RATE,ROUTE,SDIST_NAME,SGRP_NAME,SHIP_TO_PARTY,SOFF_NAME,SOLD_TO_PARTY,SPART,VGBEL,VKBUR,VKGRP,VKORG,VTWEG,ZCOO,ZLAO
132614791,10,JAIPUR LOCAL,JPR_ZL,Cash Distribution Ct,JAIPUR,AMER,1.33,-671.65,DB,JAIPUR CITY,0,2020,505,2020,CD,100,DJPR200918,9,1348.35,9/18/2020,505,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur Zila,Circulation Local,10014701,Jaipur,10014701,NE,13228,JAIP,CRL,JAIP,CA,0,0
132614792,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,JHOTWARA,1.33,-26506.9,DB,JAIPUR CITY,0,2020,19930,79720,CD,100,DJPR200918,9,53213.1,9/18/2020,19930,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10014702,Jaipur,10014702,NE,13229,JAIP,CRL,JAIP,CA,0,0
132614793,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,VNC,1.33,-27331.5,DB,JAIPUR CITY,0,2020,20550,82200,CD,100,DJPR200918,9,54868.5,9/18/2020,20550,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10014703,Jaipur,10014703,NE,13230,JAIP,CRL,JAIP,CA,0,0
132614794,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,TAGORE NAGAR,1.33,-17708.95,DB,JAIPUR CITY,0,2020,13315,53260,CD,100,DJPR200918,9,35551.05,9/18/2020,13315,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10014704,Jaipur,10014704,NE,13232,JAIP,CRL,JAIP,CA,0,0
132614795,10,JAIPUR LOCAL,JPR_ZL,Cash Distribution Ct,JAIPUR,JAITPURA/CHOMU,1.33,-611.8,DB,JAIPUR CITY,0,2020,460,1840,CD,100,DJPR200918,9,1228.2,9/18/2020,460,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur Zila,Circulation Local,10014705,Jaipur,10014705,NE,30736,JAIP,CRL,JAIP,CA,0,0
132614796,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,CASH SALE CENTER PANCHAWALA,1.33,-8817.9,DB,JAIPUR CITY,0,2020,6630,26520,CD,100,DJPR200918,9,17702.1,9/18/2020,6630,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10043984,Jaipur,10043984,NE,86018,JAIP,CRL,JAIP,CA,0,0
132614797,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,CASH SALE CENTER JAGATPURA,1.33,-7022.4,DB,JAIPUR CITY,0,2020,5280,21120,CD,100,DJPR200918,9,14097.6,9/18/2020,5280,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10043985,Jaipur,10043985,NE,86020,JAIP,CRL,JAIP,CA,0,0
132614797,20,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,CASH SALE CENTER JAGATPURA,0,0,DB,JAIPUR CITY,50,2020,50,0,CD,100,DJPR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DJPR,0,JPLOCL,Jaipur City,Circulation Local,10043985,Jaipur,10043985,NE,86020,JAIP,CRL,JAIP,CA,0,0
132614798,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,CASH SALE CENTER DADI KA FATAK,1.33,-14802.9,DB,JAIPUR CITY,0,2020,11130,44520,CD,100,DJPR200918,9,29717.1,9/18/2020,11130,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10043986,Jaipur,10043986,NE,86021,JAIP,CRL,JAIP,CA,0,0
132614799,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,CASH SALE CENTER BILWA,1.33,-1689.1,DB,JAIPUR CITY,0,2020,1270,5080,CD,100,DJPR200918,9,3390.9,9/18/2020,1270,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10043987,Jaipur,10043987,NE,86022,JAIP,CRL,JAIP,CA,0,0
132614800,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,MUHANA CASH SALE CENTER,1.33,-2516.36,DB,JAIPUR CITY,0,2020,1892,7568,CD,100,DJPR200918,9,5051.64,9/18/2020,1892,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10066742,Jaipur,10066742,NE,157634,JAIP,CRL,JAIP,CA,0,0
132614801,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,VT ROAD MANSAROVER CASH SALE,1.33,-3644.2,DB,JAIPUR CITY,0,2020,2740,10960,CD,100,DJPR200918,9,7315.8,9/18/2020,2740,JTAP,DAINIK BHASKAR,DJPR,4,JPLOCL,Jaipur City,Circulation Local,10068898,Jaipur,10068898,NE,169888,JAIP,CRL,JAIP,CA,0,0
132614802,10,Jaipur to Shahpura,JPR_ZL,Cir. Sub Agent,BABDI,KHYALIRAM YADEV,30,-60,DB,JAIPUR CITY,0,2020,50,200,CS,100,DJPR200918,9,140,9/18/2020,50,JTAP,DAINIK BHASKAR,DJPR,4,JPSHPR,Jaipur Zila,Circulation Satelite,10020159,Jaipur,10043104,NE,82624,JAIP,CRU,JAIP,DA,0,0
132614803,10,JAIPUR LOCAL,JPR_CT,VIP,JAIPUR DB,VIP COPY DB,0,0,DB,JAIPUR CITY,80,2020,80,0,18,100,DJPR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DJPR,0,JPLOCL,Jaipur City,Circulation Local,80000073,Jaipur,80000073,NE,123799,JAIP,CRL,JAIP,IH,0,0
132614804,10,JAIPUR LOCAL,JPR_CT,Airports/Trains/Buse,JAIPUR DB,AIRPORTS/TRAIN/BUS DB,0,0,DB,JAIPUR CITY,100,2020,100,0,24,100,DJPR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DJPR,0,JPLOCL,Jaipur City,Circulation Local,80000226,Jaipur,80000226,NE,16597,JAIP,CRL,JAIP,IH,0,0
132614805,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,SHASTRI NAGAR,1,-4000,DB,JAN JAGRUTI JAIPUR,0,2020,4000,10000,CD,100,DJJJ200918,9,6000,9/18/2020,4000,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047796,Jaipu - Jan Jagruti,10047796,NE,96395,JAIJ,CRL,JAIP,CA,0,0
132614806,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,SODALA,1,-3400,DB,JAN JAGRUTI JAIPUR,0,2020,3400,8500,CD,100,DJJJ200918,9,5100,9/18/2020,3400,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047797,Jaipu - Jan Jagruti,10047797,NE,96396,JAIJ,CRL,JAIP,CA,0,0
132614807,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,BAGRU,1,-2850,DB,JAN JAGRUTI JAIPUR,0,2020,2850,7125,CD,100,DJJJ200918,9,4275,9/18/2020,2850,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047798,Jaipu - Jan Jagruti,10047798,NE,96397,JAIJ,CRL,JAIP,CA,0,0
132614808,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,SINDI CAMP,1,-860,DB,JAN JAGRUTI JAIPUR,0,2020,860,2150,CD,100,DJJJ200918,9,1290,9/18/2020,860,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047799,Jaipu - Jan Jagruti,10047799,NE,96398,JAIJ,CRL,JAIP,CA,0,0
132614809,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,GULAB BAG,1,-6400,DB,JAN JAGRUTI JAIPUR,0,2020,6400,16000,CD,100,DJJJ200918,9,9600,9/18/2020,6400,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047850,Jaipu - Jan Jagruti,10047850,NE,96399,JAIJ,CRL,JAIP,CA,0,0
132614810,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,TRANSPORT NAGAR,1,-4465,DB,JAN JAGRUTI JAIPUR,0,2020,4465,11162.5,CD,100,DJJJ200918,9,6697.5,9/18/2020,4465,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047851,Jaipu - Jan Jagruti,10047851,NE,96400,JAIJ,CRL,JAIP,CA,0,0
132614811,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,KAISHAR GARH,1,-2700,DB,JAN JAGRUTI JAIPUR,0,2020,2700,6750,CD,100,DJJJ200918,9,4050,9/18/2020,2700,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047852,Jaipu - Jan Jagruti,10047852,NE,96401,JAIJ,CRL,JAIP,CA,0,0
132614812,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,"BASSI, KANOTA",1,-6325,DB,JAN JAGRUTI JAIPUR,0,2020,6325,15812.5,CD,100,DJJJ200918,9,9487.5,9/18/2020,6325,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047853,Jaipu - Jan Jagruti,10047853,NE,96402,JAIJ,CRL,JAIP,CA,0,0
132614813,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,GOPALPURA,1,-1750,DB,JAN JAGRUTI JAIPUR,0,2020,1750,4375,CD,100,DJJJ200918,9,2625,9/18/2020,1750,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047854,Jaipu - Jan Jagruti,10047854,NE,96403,JAIJ,CRL,JAIP,CA,0,0
132614814,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,SANGANER,1,-7320,DB,JAN JAGRUTI JAIPUR,0,2020,7320,18300,CD,100,DJJJ200918,9,10980,9/18/2020,7320,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047855,Jaipu - Jan Jagruti,10047855,NE,96404,JAIJ,CRL,JAIP,CA,0,0
132614815,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,MANSROVER,1,-1525,DB,JAN JAGRUTI JAIPUR,0,2020,1525,3812.5,CD,100,DJJJ200918,9,2287.5,9/18/2020,1525,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047856,Jaipu - Jan Jagruti,10047856,NE,96405,JAIJ,CRL,JAIP,CA,0,0
132614816,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,MALVIYA NAGAR,1,-2350,DB,JAN JAGRUTI JAIPUR,0,2020,2350,5875,CD,100,DJJJ200918,9,3525,9/18/2020,2350,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047857,Jaipu - Jan Jagruti,10047857,NE,96406,JAIJ,CRL,JAIP,CA,0,0
132614817,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,CHAKSU,1,-700,DB,JAN JAGRUTI JAIPUR,0,2020,700,1750,CD,100,DJJJ200918,9,1050,9/18/2020,700,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047858,Jaipu - Jan Jagruti,10047858,NE,96407,JAIJ,CRL,JAIP,CA,0,0
132614818,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,SUBHASH CHOWK,1,-6870,DB,JAN JAGRUTI JAIPUR,0,2020,6870,17175,CD,100,DJJJ200918,9,10305,9/18/2020,6870,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047859,Jaipu - Jan Jagruti,10047859,NE,96408,JAIJ,CRL,JAIP,CA,0,0
132614819,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,RAMGHAR ANDHI,1,-3135,DB,JAN JAGRUTI JAIPUR,0,2020,3135,7837.5,CD,100,DJJJ200918,9,4702.5,9/18/2020,3135,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047860,Jaipu - Jan Jagruti,10047860,NE,96409,JAIJ,CRL,JAIP,CA,0,0
132614820,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,AMER,1,-5845,DB,JAN JAGRUTI JAIPUR,0,2020,5845,14612.5,CD,100,DJJJ200918,9,8767.5,9/18/2020,5845,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047861,Jaipu - Jan Jagruti,10047861,NE,96410,JAIJ,CRL,JAIP,CA,0,0
132614821,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,JHOTWARA,1,-4120,DB,JAN JAGRUTI JAIPUR,0,2020,4120,10300,CD,100,DJJJ200918,9,6180,9/18/2020,4120,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047862,Jaipu - Jan Jagruti,10047862,NE,96411,JAIJ,CRL,JAIP,CA,0,0
132614822,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,VIDHYADHARNAGAR,1,-920,DB,JAN JAGRUTI JAIPUR,0,2020,920,2300,CD,100,DJJJ200918,9,1380,9/18/2020,920,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047863,Jaipu - Jan Jagruti,10047863,NE,96412,JAIJ,CRL,JAIP,CA,0,0
132614823,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,TAGORE NAGAR,1,-850,DB,JAN JAGRUTI JAIPUR,0,2020,850,2125,CD,100,DJJJ200918,9,1275,9/18/2020,850,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047864,Jaipu - Jan Jagruti,10047864,NE,96413,JAIJ,CRL,JAIP,CA,0,0
132614824,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,PACHAWALA,1,-1928,DB,JAN JAGRUTI JAIPUR,0,2020,1928,4820,CD,100,DJJJ200918,9,2892,9/18/2020,1928,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047866,Jaipu - Jan Jagruti,10047866,NE,96415,JAIJ,CRL,JAIP,CA,0,0
132614825,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,JAGATPURA,1,-2835,DB,JAN JAGRUTI JAIPUR,0,2020,2835,7087.5,CD,100,DJJJ200918,9,4252.5,9/18/2020,2835,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047867,Jaipu - Jan Jagruti,10047867,NE,96416,JAIJ,CRL,JAIP,CA,0,0
132614826,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,DADI KA PHATAK,1,-1990,DB,JAN JAGRUTI JAIPUR,0,2020,1990,4975,CD,100,DJJJ200918,9,2985,9/18/2020,1990,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047868,Jaipu - Jan Jagruti,10047868,NE,96417,JAIJ,CRL,JAIP,CA,0,0
132614827,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,BILWA,1,-4130,DB,JAN JAGRUTI JAIPUR,0,2020,4130,10325,CD,100,DJJJ200918,9,6195,9/18/2020,4130,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10047869,Jaipu - Jan Jagruti,10047869,NE,96418,JAIJ,CRL,JAIP,CA,0,0
132614828,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,MUHANA CASH SALE CENTER,1,-2711,DB,JAN JAGRUTI JAIPUR,0,2020,2711,6777.5,CD,100,DJJJ200918,9,4066.5,9/18/2020,2711,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10066743,Jaipu - Jan Jagruti,10066743,NE,157636,JAIJ,CRL,JAIP,CA,0,0
132614829,10,JAIPUR LOCAL,JPR_CT,Cash Distribution Ct,JAIPUR,VT ROAD MANSAROVER CASH SALE,1,-890,DB,JAN JAGRUTI JAIPUR,0,2020,890,2225,CD,100,DJJJ200918,9,1335,9/18/2020,890,JTAP,DAINIK BHASKAR,DJJJ,2.5,JPLOCL,Jaipur City,Circulation Local,10068899,Jaipu - Jan Jagruti,10068899,NE,169889,JAIJ,CRL,JAIP,CA,0,0
132615136,10,SRIGNGANAGAR LOCAL,SGN_CT,Cash Distribution Ct,SRIGANGANAGAR,CITY CENTRE,1.33,-22576.75,DB,SGNR CITY,0,2020,16975,67900,CD,100,DSGR200918,9,45323.25,9/18/2020,16975,JTAP,DAINIK BHASKAR,DSGR,4,SGLOCL,Ganganagar City,Circulation Local,10014722,Sriganganagar,10014722,NE,12134,SRIG,CRL,SRIG,CA,0,0
132615137,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,6 LNP,ROHITASH SHARMA,1.33,-182.21,DB,SGNR CITY,0,2020,137,548,CH,100,DSGR200918,9,365.79,9/18/2020,137,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053630,Sriganganagar,10014722,NE,111418,SRIG,CRL,SRIG,CA,0,0
132615138,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,KHYALIWALA,SUSHIL,1.33,-372.4,DB,SGNR CITY,0,2020,280,1120,CH,100,DSGR200918,9,747.6,9/18/2020,280,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053631,Sriganganagar,10014722,NE,111424,SRIG,CRL,SRIG,CA,0,0
132615139,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,SADHUWALI,NARAYAN,1.33,-311.22,DB,SGNR CITY,0,2020,234,936,CH,100,DSGR200918,9,624.78,9/18/2020,234,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053632,Sriganganagar,10014722,NE,111425,SRIG,CRL,SRIG,CA,0,0
132615140,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,RICCO,HARI SINGH,1.33,-312.55,DB,SGNR CITY,0,2020,235,940,CH,100,DSGR200918,9,627.45,9/18/2020,235,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053633,Sriganganagar,10014722,NE,111426,SRIG,CRL,SRIG,CA,0,0
132615141,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,NATHAWALI,LICHHI RAM,1.33,-259.35,DB,SGNR CITY,0,2020,195,780,CH,100,DSGR200918,9,520.65,9/18/2020,195,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053634,Sriganganagar,10014722,NE,111427,SRIG,CRL,SRIG,CA,0,0
132615142,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,6 F BADA,MADAN SOLNKI,1.33,-163.59,DB,SGNR CITY,0,2020,123,492,CH,100,DSGR200918,9,328.41,9/18/2020,123,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053635,Sriganganagar,10014722,NE,111428,SRIG,CRL,SRIG,CA,0,0
132615143,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,ROHIDAWALI,MADAN SOLNKI,1.33,-69.16,DB,SGNR CITY,0,2020,52,208,CH,100,DSGR200918,9,138.84,9/18/2020,52,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053636,Sriganganagar,10014722,NE,111429,SRIG,CRL,SRIG,CA,0,0
132615144,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,PATHANWALA,BAJRANG,1.33,-89.11,DB,SGNR CITY,0,2020,67,268,CH,100,DSGR200918,9,178.89,9/18/2020,67,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053637,Sriganganagar,10014722,NE,111430,SRIG,CRL,SRIG,CA,0,0
132615145,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,FATUHI,NORANG RAI,1.33,-246.05,DB,SGNR CITY,0,2020,185,740,CH,100,DSGR200918,9,493.95,9/18/2020,185,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053638,Sriganganagar,10014722,NE,111431,SRIG,CRL,SRIG,CA,0,0
132615146,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_CT,Cir. Hawker,4 ML,RAJENDER,1.33,-212.8,DB,SGNR CITY,0,2020,160,640,CH,100,DSGR200918,9,427.2,9/18/2020,160,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar City,Circulation Local,10053639,Sriganganagar,10014722,NE,111419,SRIG,CRL,SRIG,CA,0,0
132615147,10,SRIGANGANAGAR TO HINDUMALKOT,SGN_ZL,Cir. Agent upcountry,DAULATPURA,SRIGANESH NEWS AGENCY,30,-158.4,DB,SGNR CITY,0,2020,132,528,CU,100,DSGR200918,9,369.6,9/18/2020,132,JTAP,DAINIK BHASKAR,DSGR,4,SGHUND,Ganganagar Zila,Circulation Satelite,10001445,Sriganganagar,10001445,NE,12316,SRIG,CRU,SRIG,DA,0,0
132615148,10,SRIGANGANAGAR IN HOUSE,SGN_ZL,Library/Store/Record,SGNR DB,LIBRARY / STORE / RECORD ROOM,0,0,DB,SGNR CITY,22,2020,22,0,13,100,DSGR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DSGR,0,SGINHO,Ganganagar Zila,Circulation Local,80000082,Sriganganagar,80000082,NE,16814,SRIG,CRL,SRIG,IH,0,0
132615149,10,SRIGANGANAGAR IN HOUSE,SGN_ZL,Advt./Billing,SGNR DB,ADVT./ BILLING DEPT. DB,0,0,DB,SGNR CITY,54,2020,54,0,14,100,DSGR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DSGR,0,SGINHO,Ganganagar Zila,Circulation Local,80001280,Sriganganagar,80001280,NE,43283,SRIG,CRL,SRIG,IH,0,0
132615150,10,SRIGANGANAGAR IN HOUSE,SGN_CT,Staff File,SGNR DB,STAFF FILE COPIES DB,0,0,DB,SGNR CITY,4,2020,4,0,12,100,DSGR200918,9,0,9/18/2020,0,ZFOR,DAINIK BHASKAR,DSGR,0,SGINHO,Ganganagar City,Circulation Local,80001412,Sriganganagar,80001412,NE,45745,SRIG,CRL,SRIG,IH,0,0
132615151,10,BHARATPUR TO RAJAKHERA,BRTPUR,Cir. Agent upcountry,DHOLPUR,SHARDA KRISHNA NEWS AGENCY,33,-6942.38,DB,DHOLPUR,0,2020,3825,21037.5,CU,100,DDPR200918,9,14095.12,9/18/2020,3825,JTAP,DAINIK BHASKAR,DDPR,5.5,BURJKH,Bharatpur,Circulation Satelite,10002303,Bharatpur,10002303,NE,91883,BHAR,CRU,BHAR,DA,0,0
132615152,10,BHARATPUR TO RAJAKHERA,DHULPR,Cir. Agent upcountry,SAPAU,PARMAR NEWS AGENCY,33,-985.55,DB,DHOLPUR,0,2020,543,2986.5,CU,100,DDPR200918,9,2000.95,9/18/2020,543,JTAP,DAINIK BHASKAR,DDPR,5.5,BURJKH,Dhaulpur,Circulation Satelite,10002305,Bharatpur,10002305,NE,91884,BHAR,CRU,BHAR,DA,0,0
132615153,10,SAPIU TO MANIYA LINK,BRTPUR,Cir. Sub Agent,MANIYA,CHANDRA PRAKASH NEWS AGENCY,33,-399.3,DB,DHOLPUR,0,2020,220,1210,CS,100,DDPR200918,9,810.7,9/18/2020,220,JTAP,DAINIK BHASKAR,DDPR,5.5,BUSPMN,Bharatpur,Circulation Satelite,10002311,Bharatpur,10046472,NE,91919,BHAR,CRU,BHAR,DA,0,0
132615154,10,SAPIU TO MANIYA LINK,BRTPUR,Cir. Sub Agent,MANGROL,CHANDRA PRAKASH NEWS AGENCY,33,-90.75,DB,DHOLPUR,0,2020,50,275,CS,100,DDPR200918,9,184.25,9/18/2020,50,JTAP,DAINIK BHASKAR,DDPR,5.5,BUSPMN,Bharatpur,Circulation Satelite,10002398,Bharatpur,10046472,NE,93757,BHAR,CRU,BHAR,DA,0,0
132615155,10,BHARATPUR TO BASEDI,BRTPUR,Cir. Sub Agent,BASERI,JAI AMBEY NEWS AGENCY,35,-693,DB,DHOLPUR,0,2020,360,1980,CS,100,DDPR200918,9,1287,9/18/2020,360,JTAP,DAINIK BHASKAR,DDPR,5.5,BUBSDI,Bharatpur,Circulation Satelite,10002418,Bharatpur,10046473,NE,97462,BHAR,CRU,BHAR,DA,0,0
132615156,10,BHARATPUR TO RAJAKHERA,DHULPR,Cir. Sub Agent,BASHI NAWAB,PARMAR NEWS AGENCY,33,-317.63,DB,DHOLPUR,0,2020,175,962.5,CS,100,DDPR200918,9,644.87,9/18/2020,175,JTAP,DAINIK BHASKAR,DDPR,5.5,BURJKH,Dhaulpur,Circulation Satelite,10002468,Bharatpur,10002305,NE,91953,BHAR,CRU,BHAR,DA,0,0
132615157,10,BHARATPUR TO RAJAKHERA,DHULPR,Cir. Sub Agent,TASIMO,PARMAR NEWS AGENCY,33,-72.6,DB,DHOLPUR,0,2020,40,220,CS,100,DDPR200918,9,147.4,9/18/2020,40,JTAP,DAINIK BHASKAR,DDPR,5.5,BURJKH,Dhaulpur,Circulation Satelite,10002469,Bharatpur,10002305,NE,91954,BHAR,CRU,BHAR,DA,0,0
132615158,10,BHARATPUR TO RAJAKHERA,DHULPR,Cir. Sub Agent,RAJORA KHURD,PARMAR NEWS AGENCY,33,-226.88,DB,DHOLPUR,0,2020,125,687.5,CS,100,DDPR200918,9,460.62,9/18/2020,125,JTAP,DAINIK BHASKAR,DDPR,5.5,BURJKH,Dhaulpur,Circulation Satelite,10002470,Bharatpur,10002305,NE,91955,BHAR,CRU,BHAR,DA,0,0
132615159,10,BHARATPUR TO RAJAKHERA,DHULPR,Cir. Sub Agent,NAGALHARNATH,PARMAR NEWS AGENCY,33,-39.93,DB,DHOLPUR,0,2020,22,121,CS,100,DDPR200918,9,81.07,9/18/2020,22,JTAP,DAINIK BHASKAR,DDPR,5.5,BURJKH,Dhaulpur,Circulation Satelite,10002472,Bharatpur,10002305,NE,91956,BHAR,CRU,BHAR,DA,0,0
132615160,10,SAPIU TO MANIYA LINK,DHULPR,Cir. Sub Agent,KOLARI,PARMAR NEWS AGENCY,33,-92.57,DB,DHOLPUR,0,2020,51,280.5,CS,100,DDPR200918,9,187.93,9/18/2020,51,JTAP,DAINIK BHASKAR,DDPR,5.5,BUSPMN,Dhaulpur,Circulation Satelite,10002473,Bharatpur,10002305,NE,91957,BHAR,CRU,BHAR,DA,0,0
